zone_id	image_id	volume	folio_sort_key	folio_label	folio_norm	class_id	class_name	abs_x	abs_y	abs_w	abs_h	url_image_full	image_filename	image_width_px	image_height_px
703	348	JJ097	50	24v	24v	2	AF	0	21	1199	692	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vycflc7oeakt/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vycflc7oeakt/full/1200,/0/default.jpg	1200	2092
704	348	JJ097	50	24v	24v	0	AC	0	710	1199	822	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vycflc7oeakt/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vycflc7oeakt/full/1200,/0/default.jpg	1200	2092
705	348	JJ097	50	24v	24v	0	AC	1	1513	1195	574	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vycflc7oeakt/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vycflc7oeakt/full/1200,/0/default.jpg	1200	2092
706	349	JJ097	51	25r	25r	0	AC	0	69	3942	2139	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vgfnjrhlob5p/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vgfnjrhlob5p/full/1200,/0/default.jpg	3944	6022
707	349	JJ097	51	25r	25r	0	AC	0	2128	3942	3813	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vgfnjrhlob5p/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vgfnjrhlob5p/full/1200,/0/default.jpg	3944	6022
708	350	JJ097	52	25v	25v	0	AC	6	129	3816	1783	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhu46yw7e95r/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhu46yw7e95r/full/1200,/0/default.jpg	3824	6070
709	350	JJ097	52	25v	25v	0	AC	6	1767	3818	1569	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhu46yw7e95r/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhu46yw7e95r/full/1200,/0/default.jpg	3824	6070
710	350	JJ097	52	25v	25v	0	AC	2	3304	3821	2664	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhu46yw7e95r/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhu46yw7e95r/full/1200,/0/default.jpg	3824	6070
711	351	JJ097	53	26r	26r	0	AC	0	61	3888	3739	https://iiif.irht.cnrs.fr/iiif/ark:/63955/voq4vfi6zbne/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/voq4vfi6zbne/full/1200,/0/default.jpg	3888	6022
712	351	JJ097	53	26r	26r	1	AI	0	3729	3886	2244	https://iiif.irht.cnrs.fr/iiif/ark:/63955/voq4vfi6zbne/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/voq4vfi6zbne/full/1200,/0/default.jpg	3888	6022
713	352	JJ097	54	26v	26v	2	AF	0	59	3821	924	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vz66gsusxkas/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vz66gsusxkas/full/1200,/0/default.jpg	3824	6070
714	352	JJ097	54	26v	26v	0	AC	2	979	3818	1899	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vz66gsusxkas/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vz66gsusxkas/full/1200,/0/default.jpg	3824	6070
715	352	JJ097	54	26v	26v	0	AC	2	2765	3820	3268	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vz66gsusxkas/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vz66gsusxkas/full/1200,/0/default.jpg	3824	6070
716	353	JJ097	55	27r	27r	0	AC	2	74	3942	2040	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vogqln5utxjk/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vogqln5utxjk/full/1200,/0/default.jpg	3944	6054
717	353	JJ097	55	27r	27r	0	AC	3	2100	3941	2233	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vogqln5utxjk/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vogqln5utxjk/full/1200,/0/default.jpg	3944	6054
718	353	JJ097	55	27r	27r	0	AC	2	4270	3942	1708	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vogqln5utxjk/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vogqln5utxjk/full/1200,/0/default.jpg	3944	6054
719	354	JJ097	56	27v	27v	0	AC	1	34	1198	1015	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1ezjlzv9duf/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1ezjlzv9duf/full/1200,/0/default.jpg	1200	1905
720	354	JJ097	56	27v	27v	0	AC	2	1044	1198	335	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1ezjlzv9duf/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1ezjlzv9duf/full/1200,/0/default.jpg	1200	1905
721	354	JJ097	56	27v	27v	1	AI	1	1372	1199	523	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1ezjlzv9duf/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1ezjlzv9duf/full/1200,/0/default.jpg	1200	1905
722	355	JJ097	57	28r	28r	2	AF	40	97	3831	2130	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vkb8f36zdynt/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vkb8f36zdynt/full/1200,/0/default.jpg	3928	6054
723	355	JJ097	57	28r	28r	0	AC	14	2204	3835	2488	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vkb8f36zdynt/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vkb8f36zdynt/full/1200,/0/default.jpg	3928	6054
724	355	JJ097	57	28r	28r	1	AI	6	4625	3889	1317	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vkb8f36zdynt/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vkb8f36zdynt/full/1200,/0/default.jpg	3928	6054
725	356	JJ097	58	28v	28v	2	AF	63	119	3759	2475	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vp9hv3bsmwu1/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vp9hv3bsmwu1/full/1200,/0/default.jpg	3824	6070
726	356	JJ097	58	28v	28v	0	AC	52	2586	3770	856	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vp9hv3bsmwu1/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vp9hv3bsmwu1/full/1200,/0/default.jpg	3824	6070
727	356	JJ097	58	28v	28v	0	AC	37	3425	3785	653	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vp9hv3bsmwu1/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vp9hv3bsmwu1/full/1200,/0/default.jpg	3824	6070
728	356	JJ097	58	28v	28v	0	AC	16	4040	3807	609	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vp9hv3bsmwu1/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vp9hv3bsmwu1/full/1200,/0/default.jpg	3824	6070
729	356	JJ097	58	28v	28v	0	AC	5	4653	3818	1332	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vp9hv3bsmwu1/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vp9hv3bsmwu1/full/1200,/0/default.jpg	3824	6070
730	357	JJ097	59	29r	29r	0	AC	4	30	1196	333	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvenu9w83csf/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvenu9w83csf/full/1200,/0/default.jpg	1200	1849
731	357	JJ097	59	29r	29r	0	AC	3	311	1197	160	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvenu9w83csf/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvenu9w83csf/full/1200,/0/default.jpg	1200	1849
732	357	JJ097	59	29r	29r	0	AC	2	422	1198	158	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvenu9w83csf/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvenu9w83csf/full/1200,/0/default.jpg	1200	1849
733	357	JJ097	59	29r	29r	0	AC	5	524	1195	191	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvenu9w83csf/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvenu9w83csf/full/1200,/0/default.jpg	1200	1849
734	357	JJ097	59	29r	29r	0	AC	3	682	1188	454	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvenu9w83csf/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvenu9w83csf/full/1200,/0/default.jpg	1200	1849
735	357	JJ097	59	29r	29r	1	AI	14	1124	1176	695	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvenu9w83csf/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvenu9w83csf/full/1200,/0/default.jpg	1200	1849
736	358	JJ097	60	29v	29v	2	AF	100	110	3722	1998	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vk7iq7vpupf3/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vk7iq7vpupf3/full/1200,/0/default.jpg	3824	6070
737	358	JJ097	60	29v	29v	0	AC	62	2062	3760	1360	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vk7iq7vpupf3/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vk7iq7vpupf3/full/1200,/0/default.jpg	3824	6070
738	358	JJ097	60	29v	29v	1	AI	16	3391	3807	2579	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vk7iq7vpupf3/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vk7iq7vpupf3/full/1200,/0/default.jpg	3824	6070
739	359	JJ097	61	30r	30r	2	AF	0	119	3895	2374	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7b7j4ufyvbd/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7b7j4ufyvbd/full/1200,/0/default.jpg	3896	6054
740	359	JJ097	61	30r	30r	1	AI	0	2396	3894	3572	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7b7j4ufyvbd/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7b7j4ufyvbd/full/1200,/0/default.jpg	3896	6054
741	360	JJ097	62	30v	30v	2	AF	30	25	1170	523	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vj5mfeqr65ce/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vj5mfeqr65ce/full/1200,/0/default.jpg	1200	1905
742	360	JJ097	62	30v	30v	0	AC	34	368	1165	1525	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vj5mfeqr65ce/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vj5mfeqr65ce/full/1200,/0/default.jpg	1200	1905
743	361	JJ097	63	31r	31r	0	AC	0	115	3896	2380	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vo3lktga8khk/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vo3lktga8khk/full/1200,/0/default.jpg	3896	6054
744	361	JJ097	63	31r	31r	1	AI	0	2487	3896	3461	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vo3lktga8khk/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vo3lktga8khk/full/1200,/0/default.jpg	3896	6054
745	362	JJ097	64	31v	31v	2	AF	1	124	3763	1781	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vr1omgnhr01x/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vr1omgnhr01x/full/1200,/0/default.jpg	3768	6070
746	362	JJ097	64	31v	31v	0	AC	0	1900	3765	1407	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vr1omgnhr01x/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vr1omgnhr01x/full/1200,/0/default.jpg	3768	6070
747	362	JJ097	64	31v	31v	1	AI	2	3301	3762	2724	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vr1omgnhr01x/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vr1omgnhr01x/full/1200,/0/default.jpg	3768	6070
748	363	JJ097	65	32r	32r	2	AF	0	107	3879	2601	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vngbd8ijlx7o/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vngbd8ijlx7o/full/1200,/0/default.jpg	3880	6054
749	363	JJ097	65	32r	32r	0	AC	1	2638	3879	3354	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vngbd8ijlx7o/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vngbd8ijlx7o/full/1200,/0/default.jpg	3880	6054
750	364	JJ097	66	32v	32v	0	AC	2	133	3762	2443	https://iiif.irht.cnrs.fr/iiif/ark:/63955/virhy1qjjabk/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/virhy1qjjabk/full/1200,/0/default.jpg	3768	6070
751	364	JJ097	66	32v	32v	0	AC	2	2508	3763	3500	https://iiif.irht.cnrs.fr/iiif/ark:/63955/virhy1qjjabk/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/virhy1qjjabk/full/1200,/0/default.jpg	3768	6070
752	365	JJ097	67	33r	33r	0	AC	0	105	3880	2049	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzx1mftmgr9x/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzx1mftmgr9x/full/1200,/0/default.jpg	3880	6054
753	365	JJ097	67	33r	33r	0	AC	0	2129	3880	1569	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzx1mftmgr9x/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzx1mftmgr9x/full/1200,/0/default.jpg	3880	6054
754	365	JJ097	67	33r	33r	1	AI	1	3684	3879	2262	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzx1mftmgr9x/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzx1mftmgr9x/full/1200,/0/default.jpg	3880	6054
755	366	JJ097	68	33v	33v	2	AF	106	113	3699	1630	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3n5l7rief16/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3n5l7rief16/full/1200,/0/default.jpg	3808	6046
756	366	JJ097	68	33v	33v	0	AC	93	1721	3712	1577	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3n5l7rief16/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3n5l7rief16/full/1200,/0/default.jpg	3808	6046
757	366	JJ097	68	33v	33v	0	AC	50	3233	3756	2770	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3n5l7rief16/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3n5l7rief16/full/1200,/0/default.jpg	3808	6046
758	367	JJ097	69	34r	34r	0	AC	0	101	3878	2202	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vx08ojszudyr/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vx08ojszudyr/full/1200,/0/default.jpg	3880	6054
759	367	JJ097	69	34r	34r	0	AC	1	2293	3879	2041	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vx08ojszudyr/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vx08ojszudyr/full/1200,/0/default.jpg	3880	6054
760	367	JJ097	69	34r	34r	1	AI	1	4227	3879	1760	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vx08ojszudyr/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vx08ojszudyr/full/1200,/0/default.jpg	3880	6054
761	368	JJ097	70	34v	34v	2	AF	59	121	3747	1638	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vel788nzik25/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vel788nzik25/full/1200,/0/default.jpg	3808	6046
762	368	JJ097	70	34v	34v	0	AC	110	1760	3696	2593	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vel788nzik25/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vel788nzik25/full/1200,/0/default.jpg	3808	6046
763	368	JJ097	70	34v	34v	1	AI	90	4316	3717	1700	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vel788nzik25/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vel788nzik25/full/1200,/0/default.jpg	3808	6046
764	369	JJ097	71	35r	35r	2	AF	0	115	3880	1612	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqodh7rx8yu9/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqodh7rx8yu9/full/1200,/0/default.jpg	3880	6054
765	369	JJ097	71	35r	35r	0	AC	0	1632	3873	1550	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqodh7rx8yu9/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqodh7rx8yu9/full/1200,/0/default.jpg	3880	6054
766	369	JJ097	71	35r	35r	1	AI	0	3125	3880	2874	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqodh7rx8yu9/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqodh7rx8yu9/full/1200,/0/default.jpg	3880	6054
767	370	JJ097	72	35v	35v	3	AM	1	41	3744	5971	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7jszindhfr2/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7jszindhfr2/full/1200,/0/default.jpg	3745	6118
768	371	JJ097	73	36r	36r	2	AF	0	33	1198	769	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vm0b9ztu2zkq/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vm0b9ztu2zkq/full/1200,/0/default.jpg	1200	1861
769	371	JJ097	73	36r	36r	0	AC	21	756	1156	258	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vm0b9ztu2zkq/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vm0b9ztu2zkq/full/1200,/0/default.jpg	1200	1861
770	371	JJ097	73	36r	36r	0	AC	21	971	1139	181	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vm0b9ztu2zkq/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vm0b9ztu2zkq/full/1200,/0/default.jpg	1200	1861
771	371	JJ097	73	36r	36r	0	AC	15	1110	1152	160	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vm0b9ztu2zkq/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vm0b9ztu2zkq/full/1200,/0/default.jpg	1200	1861
772	371	JJ097	73	36r	36r	0	AC	45	1237	1084	168	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vm0b9ztu2zkq/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vm0b9ztu2zkq/full/1200,/0/default.jpg	1200	1861
773	371	JJ097	73	36r	36r	0	AC	47	1372	1048	204	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vm0b9ztu2zkq/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vm0b9ztu2zkq/full/1200,/0/default.jpg	1200	1861
774	372	JJ097	74	36v	36v	0	AC	0	113	3744	4224	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vc1y4y73tgac/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vc1y4y73tgac/full/1200,/0/default.jpg	3745	6054
775	372	JJ097	74	36v	36v	1	AI	0	4192	3745	1773	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vc1y4y73tgac/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vc1y4y73tgac/full/1200,/0/default.jpg	3745	6054
776	373	JJ097	75	37r	37r	2	AF	0	109	3789	1960	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9avwnccffyf/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9avwnccffyf/full/1200,/0/default.jpg	3904	6038
777	373	JJ097	75	37r	37r	0	AC	0	2068	3810	2586	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9avwnccffyf/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9avwnccffyf/full/1200,/0/default.jpg	3904	6038
778	373	JJ097	75	37r	37r	1	AI	0	4626	3870	1297	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9avwnccffyf/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9avwnccffyf/full/1200,/0/default.jpg	3904	6038
779	374	JJ097	76	37v	37v	2	AF	0	35	1200	523	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vq8fk2hjm8wn/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vq8fk2hjm8wn/full/1200,/0/default.jpg	1200	1940
780	374	JJ097	76	37v	37v	0	AC	0	508	1200	400	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vq8fk2hjm8wn/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vq8fk2hjm8wn/full/1200,/0/default.jpg	1200	1940
781	374	JJ097	76	37v	37v	0	AC	0	854	1200	494	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vq8fk2hjm8wn/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vq8fk2hjm8wn/full/1200,/0/default.jpg	1200	1940
782	374	JJ097	76	37v	37v	1	AI	0	1318	1200	588	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vq8fk2hjm8wn/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vq8fk2hjm8wn/full/1200,/0/default.jpg	1200	1940
783	375	JJ097	77	38r	38r	2	AF	0	19	1170	1074	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v60md3fter3o/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v60md3fter3o/full/1200,/0/default.jpg	1200	1856
784	375	JJ097	77	38r	38r	0	AC	0	1040	1169	236	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v60md3fter3o/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v60md3fter3o/full/1200,/0/default.jpg	1200	1856
785	375	JJ097	77	38r	38r	0	AC	0	1204	1200	214	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v60md3fter3o/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v60md3fter3o/full/1200,/0/default.jpg	1200	1856
786	375	JJ097	77	38r	38r	1	AI	0	1398	1193	425	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v60md3fter3o/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v60md3fter3o/full/1200,/0/default.jpg	1200	1856
787	376	JJ097	78	38v	38v	2	AF	0	79	3745	1380	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmzbzcqfa65j/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmzbzcqfa65j/full/1200,/0/default.jpg	3745	6054
788	376	JJ097	78	38v	38v	0	AC	0	1436	3745	1463	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmzbzcqfa65j/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmzbzcqfa65j/full/1200,/0/default.jpg	3745	6054
789	376	JJ097	78	38v	38v	1	AI	1	2892	3743	3081	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmzbzcqfa65j/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmzbzcqfa65j/full/1200,/0/default.jpg	3745	6054
790	377	JJ097	79	39r	39r	2	AF	0	117	3774	5828	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vlpl298b5wh6/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vlpl298b5wh6/full/1200,/0/default.jpg	3904	6038
791	378	JJ097	80	39v	39v	0	AC	1	111	3744	1541	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vivaxpopsdcs/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vivaxpopsdcs/full/1200,/0/default.jpg	3745	6054
792	378	JJ097	80	39v	39v	0	AC	1	1603	3744	2054	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vivaxpopsdcs/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vivaxpopsdcs/full/1200,/0/default.jpg	3745	6054
793	378	JJ097	80	39v	39v	1	AI	2	3639	3742	2313	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vivaxpopsdcs/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vivaxpopsdcs/full/1200,/0/default.jpg	3745	6054
794	379	JJ097	81	40r	40r	2	AF	0	122	3844	1421	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpb4gqfmwy7m/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpb4gqfmwy7m/full/1200,/0/default.jpg	3904	6038
795	379	JJ097	81	40r	40r	0	AC	0	1512	3772	2367	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpb4gqfmwy7m/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpb4gqfmwy7m/full/1200,/0/default.jpg	3904	6038
796	379	JJ097	81	40r	40r	0	AC	0	3849	3760	2108	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpb4gqfmwy7m/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpb4gqfmwy7m/full/1200,/0/default.jpg	3904	6038
797	380	JJ097	82	40v	40v	0	AC	2	26	1198	829	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vkawsl2o386y/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vkawsl2o386y/full/1200,/0/default.jpg	1200	1879
798	380	JJ097	82	40v	40v	0	AC	0	856	1198	493	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vkawsl2o386y/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vkawsl2o386y/full/1200,/0/default.jpg	1200	1879
