"annotation_id","annotator","created_at","folio_label","folio_sort_key","id","image","image_id","image_path","label","lead_time","register","updated_at","volume" 
30419,"1","2026-06-03T14:42:20.866779Z","10r",37,30419,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v67fe09j0msh/full/1200,/0/default.jpg",1287,"Paris_Archives_Nationales_JJ162_37.jpg","[{""x"":0.02,""y"":2.88,""width"":85.02,""height"":96.58,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1326}]","","JJ162","2026-06-03T14:42:20.866779Z","JJ162"
30420,"1","2026-06-03T14:42:20.866779Z","10v",38,30420,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrl16sxvuf0c/full/1200,/0/default.jpg",1288,"Paris_Archives_Nationales_JJ162_38.jpg","[{""x"":0.22,""y"":3.325,""width"":99.68,""height"":95.87,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1482}]","","JJ162","2026-06-03T14:42:20.866779Z","JJ162"
30421,"1","2026-06-03T14:42:20.866779Z","11r",39,30421,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vovnet0jl9qt/full/1200,/0/default.jpg",1289,"Paris_Archives_Nationales_JJ162_39.jpg","[{""x"":0.045,""y"":1.03,""width"":84.89,""height"":97.08,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1326}]","","JJ162","2026-06-03T14:42:20.866779Z","JJ162"
30422,"1","2026-06-03T14:42:20.866779Z","11v",40,30422,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vp5typtkhbc3/full/1200,/0/default.jpg",1290,"Paris_Archives_Nationales_JJ162_40.jpg","[{""x"":0.245,""y"":2.805,""width"":99.65,""height"":96.57,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1482}]","","JJ162","2026-06-03T14:42:20.866779Z","JJ162"
30423,"1","2026-06-03T14:42:20.866779Z","12r",41,30423,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vcjv9epoe2da/full/1200,/0/default.jpg",1291,"Paris_Archives_Nationales_JJ162_41.jpg","[{""x"":0.05,""y"":2.24,""width"":86.32,""height"":97.02,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1326}]","","JJ162","2026-06-03T14:42:20.866779Z","JJ162"
30424,"1","2026-06-03T14:42:20.866779Z","12v",42,30424,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vps3pbpz2io8/full/1200,/0/default.jpg",1292,"Paris_Archives_Nationales_JJ162_42.jpg","",5.946,"JJ162","2026-06-04T14:31:21.523078Z","JJ162"
30425,"1","2026-06-03T14:42:20.866779Z","13r",43,30425,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbmx57fhjit2/full/1200,/0/default.jpg",1293,"Paris_Archives_Nationales_JJ162_43.jpg","[{""x"":0.005,""y"":3.48,""width"":86.07,""height"":95.96,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1326}]",3.681,"JJ162","2026-06-04T14:31:27.845305Z","JJ162"
30426,"1","2026-06-03T14:42:20.866779Z","13v",44,30426,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/ve2h3rw556vx/full/1200,/0/default.jpg",1294,"Paris_Archives_Nationales_JJ162_44.jpg","[{""x"":0.06,""y"":3.02,""width"":99.84,""height"":59.44,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1482},{""x"":0.005,""y"":62.275,""width"":99.91,""height"":37.39,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1482}]","","JJ162","2026-06-03T14:42:20.866779Z","JJ162"
30427,"1","2026-06-03T14:42:20.866779Z","14r",45,30427,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9l9zkbh9ktw/full/1200,/0/default.jpg",1295,"Paris_Archives_Nationales_JJ162_45.jpg","[{""x"":0.01,""y"":2.625,""width"":86.16,""height"":97.09,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1326}]",6.726,"JJ162","2026-06-05T09:22:03.376954Z","JJ162"
30428,"1","2026-06-03T14:42:20.866779Z","14v",46,30428,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhz3xgnf9ptc/full/1200,/0/default.jpg",1296,"Paris_Archives_Nationales_JJ162_46.jpg","[{""x"":0.175,""y"":33.2,""width"":99.75,""height"":66.5,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1482},{""x"":0.095,""y"":3.33,""width"":99.81,""height"":29.9,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1482}]","","JJ162","2026-06-03T14:42:20.866779Z","JJ162"
30429,"1","2026-06-03T14:42:20.867769Z","15r",47,30429,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7x4339az7jk/full/1200,/0/default.jpg",1297,"Paris_Archives_Nationales_JJ162_47.jpg","[{""x"":0.005,""y"":2.83,""width"":86.27,""height"":96.88,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1326}]","","JJ162","2026-06-03T14:42:20.867769Z","JJ162"
30430,"1","2026-06-03T14:42:20.867769Z","15v",48,30430,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vgi4s0ectaus/full/1200,/0/default.jpg",1298,"Paris_Archives_Nationales_JJ162_48.jpg","[{""x"":0.955,""y"":0.445,""width"":98.95,""height"":23.43,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1454},{""x"":0.235,""y"":23.9,""width"":99.73,""height"":75.86,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1454}]","","JJ162","2026-06-03T14:42:20.867769Z","JJ162"
30431,"1","2026-06-03T14:42:20.867769Z","16r",49,30431,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdr907iq1vxz/full/1200,/0/default.jpg",1299,"Paris_Archives_Nationales_JJ162_49.jpg","[{""x"":0.0,""y"":54.315,""width"":87.08,""height"":43.33,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1326},{""x"":0.015,""y"":1.515,""width"":99.99,""height"":52.75,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1326}]","","JJ162","2026-06-03T14:42:20.867769Z","JJ162"
30432,"1","2026-06-03T14:42:20.867769Z","16v",50,30432,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0129b1hvmxe/full/1200,/0/default.jpg",1300,"Paris_Archives_Nationales_JJ162_50.jpg","[{""x"":0.275,""y"":1.795,""width"":99.65,""height"":97.85,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1454}]","","JJ162","2026-06-03T14:42:20.867769Z","JJ162"
30433,"1","2026-06-03T14:42:20.867769Z","17r",51,30433,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrqe528fx1to/full/1200,/0/default.jpg",1301,"Paris_Archives_Nationales_JJ162_51.jpg","[{""x"":0.025,""y"":2.955,""width"":84.69,""height"":96.15,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1326}]","","JJ162","2026-06-03T14:42:20.867769Z","JJ162"
30434,"1","2026-06-03T14:42:20.867769Z","17v",52,30434,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vatwtkxpiwpk/full/1200,/0/default.jpg",1302,"Paris_Archives_Nationales_JJ162_52.jpg","[{""x"":0.28,""y"":1.845,""width"":99.7,""height"":46.85,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1454},{""x"":0.21,""y"":48.67,""width"":99.7,""height"":51.12,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1454}]","","JJ162","2026-06-03T14:42:20.867769Z","JJ162"
30435,"1","2026-06-03T14:42:20.867769Z","18r",53,30435,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzzv1grne5e4/full/1200,/0/default.jpg",1303,"Paris_Archives_Nationales_JJ162_53.jpg","[{""x"":0.0,""y"":1.625,""width"":87.22,""height"":96.57,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1326}]","","JJ162","2026-06-03T14:42:20.867769Z","JJ162"
30436,"1","2026-06-03T14:42:20.867769Z","18v",54,30436,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vkj7tz4vst5m/full/1200,/0/default.jpg",1304,"Paris_Archives_Nationales_JJ162_54.jpg","[{""x"":0.105,""y"":1.29,""width"":99.85,""height"":98.5,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1454}]","","JJ162","2026-06-03T14:42:20.867769Z","JJ162"
30437,"1","2026-06-03T14:42:20.867769Z","19r",55,30437,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpz6nopkd9jc/full/1200,/0/default.jpg",1305,"Paris_Archives_Nationales_JJ162_55.jpg","[{""x"":0.03,""y"":2.75,""width"":84.46,""height"":95.1,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1326}]","","JJ162","2026-06-03T14:42:20.867769Z","JJ162"
30438,"1","2026-06-03T14:42:20.867769Z","19v",56,30438,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4ltw872nbn7/full/1200,/0/default.jpg",1306,"Paris_Archives_Nationales_JJ162_56.jpg","[{""x"":0.22,""y"":0.465,""width"":99.7,""height"":99.31,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1454}]","","JJ162","2026-06-03T14:42:20.867769Z","JJ162"
30439,"1","2026-06-03T14:42:20.867769Z","20r",57,30439,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjg6obzhhl7g/full/1200,/0/default.jpg",1307,"Paris_Archives_Nationales_JJ162_57.jpg","[{""x"":0.005,""y"":1.91,""width"":86.65,""height"":95.96,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1326}]","","JJ162","2026-06-03T14:42:20.867769Z","JJ162"
30440,"1","2026-06-03T14:42:20.867769Z","20v",58,30440,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrv5hfiqyvvk/full/1200,/0/default.jpg",1308,"Paris_Archives_Nationales_JJ162_58.jpg","[{""x"":0.075,""y"":68.24,""width"":99.87,""height"":31.68,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1454},{""x"":0.08,""y"":0.39,""width"":99.84,""height"":67.6,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1454}]","","JJ162","2026-06-03T14:42:20.867769Z","JJ162"
30441,"1","2026-06-03T14:42:20.867769Z","21r",59,30441,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vprswtg8gnrx/full/1200,/0/default.jpg",1309,"Paris_Archives_Nationales_JJ162_59.jpg","[{""x"":0.0,""y"":2.9,""width"":84.8,""height"":96.54,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1326}]","","JJ162","2026-06-03T14:42:20.867769Z","JJ162"
30442,"1","2026-06-03T14:42:20.867769Z","21v",60,30442,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vug9txqe5760/full/1200,/0/default.jpg",1310,"Paris_Archives_Nationales_JJ162_60.jpg","[{""x"":0.18,""y"":0.99,""width"":99.74,""height"":59.84,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1454},{""x"":0.005,""y"":60.64,""width"":99.91,""height"":39.22,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1454}]","","JJ162","2026-06-03T14:42:20.867769Z","JJ162"
30443,"1","2026-06-03T14:42:20.867769Z","22r",61,30443,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vcnfvder8ygz/full/1200,/0/default.jpg",1311,"Paris_Archives_Nationales_JJ162_61.jpg","[{""x"":0.015,""y"":67.72,""width"":86.63,""height"":29.54,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1326},{""x"":0.215,""y"":1.53,""width"":99.79,""height"":66.98,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1326}]","","JJ162","2026-06-03T14:42:20.867769Z","JJ162"
30444,"1","2026-06-03T14:42:20.867769Z","22v",62,30444,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrct7lavd7pt/full/1200,/0/default.jpg",1312,"Paris_Archives_Nationales_JJ162_62.jpg","[{""x"":0.24,""y"":3.02,""width"":99.7,""height"":96.94,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1454}]","","JJ162","2026-06-03T14:42:20.867769Z","JJ162"
30445,"1","2026-06-03T14:42:20.867769Z","23r",63,30445,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vgir7xwf3wrr/full/1200,/0/default.jpg",1313,"Paris_Archives_Nationales_JJ162_63.jpg","[{""x"":0.005,""y"":3.585,""width"":86.59,""height"":96.13,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1326}]",7.52,"JJ162","2026-06-04T14:31:39.702845Z","JJ162"
30446,"1","2026-06-03T14:42:20.867769Z","23v",64,30446,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vcm4redpudh7/full/1200,/0/default.jpg",1314,"Paris_Archives_Nationales_JJ162_64.jpg","[{""x"":0.155,""y"":3.375,""width"":99.77,""height"":96.57,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1454}]","","JJ162","2026-06-03T14:42:20.867769Z","JJ162"
30447,"1","2026-06-03T14:42:20.867769Z","24r",65,30447,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v6psgk6oa05t/full/1200,/0/default.jpg",1315,"Paris_Archives_Nationales_JJ162_65.jpg","[{""x"":0.005,""y"":3.16,""width"":86.67,""height"":96.04,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1321}]","","JJ162","2026-06-03T14:42:20.867769Z","JJ162"
30448,"1","2026-06-03T14:42:20.867769Z","24v",66,30448,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrcqosuljlx6/full/1200,/0/default.jpg",1316,"Paris_Archives_Nationales_JJ162_66.jpg","[{""x"":0.0,""y"":2.485,""width"":99.92,""height"":57.11,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1454},{""x"":0.015,""y"":59.68,""width"":99.89,""height"":40.06,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1454}]","","JJ162","2026-06-03T14:42:20.867769Z","JJ162"
30449,"1","2026-06-03T14:42:20.871778Z","25r",67,30449,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqok3eegwmml/full/1200,/0/default.jpg",1317,"Paris_Archives_Nationales_JJ162_67.jpg","[{""x"":0.02,""y"":64.25,""width"":84.0,""height"":33.0,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1321},{""x"":0.125,""y"":1.2,""width"":99.87,""height"":63.48,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1321}]","","JJ162","2026-06-03T14:42:20.871778Z","JJ162"
30450,"1","2026-06-03T14:42:20.871778Z","25v",68,30450,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vf36lrglxada/full/1200,/0/default.jpg",1318,"Paris_Archives_Nationales_JJ162_68.jpg","[{""x"":0.235,""y"":1.61,""width"":99.69,""height"":49.22,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1454},{""x"":0.19,""y"":50.855,""width"":99.76,""height"":48.95,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1454}]","","JJ162","2026-06-03T14:42:20.871778Z","JJ162"
30451,"1","2026-06-03T14:42:20.871778Z","26r",69,30451,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v012vmmgks69/full/1200,/0/default.jpg",1319,"Paris_Archives_Nationales_JJ162_69.jpg","[{""x"":0.0,""y"":2.43,""width"":86.14,""height"":96.44,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1321}]","","JJ162","2026-06-03T14:42:20.871778Z","JJ162"
30452,"1","2026-06-03T14:42:20.871778Z","26v",70,30452,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vd9osqkec5tg/full/1200,/0/default.jpg",1320,"Paris_Archives_Nationales_JJ162_70.jpg","[{""x"":0.13,""y"":2.085,""width"":99.8,""height"":97.69,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1454}]",9.943,"JJ162","2026-06-04T14:31:52.440403Z","JJ162"
30453,"1","2026-06-03T14:42:20.871778Z","27r",71,30453,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vce8s052df3f/full/1200,/0/default.jpg",1321,"Paris_Archives_Nationales_JJ162_71.jpg","[{""x"":0.015,""y"":27.88,""width"":86.65,""height"":69.88,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1307},{""x"":0.185,""y"":1.2,""width"":99.81,""height"":26.74,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1307}]","","JJ162","2026-06-03T14:42:20.871778Z","JJ162"
30454,"1","2026-06-03T14:42:20.871778Z","27v",72,30454,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/viz24fmwmwaw/full/1200,/0/default.jpg",1322,"Paris_Archives_Nationales_JJ162_72.jpg","[{""x"":0.01,""y"":66.725,""width"":99.98,""height"":33.09,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1454},{""x"":0.105,""y"":0.35,""width"":99.85,""height"":66.52,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1454}]","","JJ162","2026-06-03T14:42:20.871778Z","JJ162"
30455,"1","2026-06-03T14:42:20.871778Z","28r",73,30455,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vk2m4gza9fmo/full/1200,/0/default.jpg",1323,"Paris_Archives_Nationales_JJ162_73.jpg","[{""x"":0.09,""y"":2.025,""width"":84.96,""height"":95.77,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1307}]","","JJ162","2026-06-03T14:42:20.871778Z","JJ162"
30456,"1","2026-06-03T14:42:20.871778Z","28v",74,30456,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnfpth39lirk/full/1200,/0/default.jpg",1324,"Paris_Archives_Nationales_JJ162_74.jpg","[{""x"":0.035,""y"":1.58,""width"":99.83,""height"":98.38,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1470}]","","JJ162","2026-06-03T14:42:20.871778Z","JJ162"
30457,"1","2026-06-03T14:42:20.871778Z","29r",75,30457,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vkw07tn33jn5/full/1200,/0/default.jpg",1325,"Paris_Archives_Nationales_JJ162_75.jpg","[{""x"":0.005,""y"":3.07,""width"":86.41,""height"":94.92,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1307}]","","JJ162","2026-06-03T14:42:20.871778Z","JJ162"
30458,"1","2026-06-03T14:42:20.871778Z","29v",76,30458,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v6sm52wkok83/full/1200,/0/default.jpg",1326,"Paris_Archives_Nationales_JJ162_76.jpg","[{""x"":0.0,""y"":1.5,""width"":99.86,""height"":98.38,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1475}]","","JJ162","2026-06-03T14:42:20.871778Z","JJ162"
30459,"1","2026-06-03T14:42:20.871778Z","30r",77,30459,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/va2ldc7w4sh0/full/1200,/0/default.jpg",1327,"Paris_Archives_Nationales_JJ162_77.jpg","[{""x"":0.0,""y"":38.83,""width"":85.14,""height"":60.5,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1307},{""x"":0.075,""y"":1.135,""width"":99.93,""height"":37.79,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1307}]","","JJ162","2026-06-03T14:42:20.871778Z","JJ162"
30460,"1","2026-06-03T14:42:20.871778Z","30v",78,30460,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vsotgsxzg258/full/1200,/0/default.jpg",1328,"Paris_Archives_Nationales_JJ162_78.jpg","[{""x"":0.115,""y"":1.97,""width"":99.83,""height"":97.92,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1468}]","","JJ162","2026-06-03T14:42:20.871778Z","JJ162"
30461,"1","2026-06-03T14:42:20.871778Z","31r",79,30461,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpbalvz543g7/full/1200,/0/default.jpg",1329,"Paris_Archives_Nationales_JJ162_79.jpg","[{""x"":0.015,""y"":1.125,""width"":99.99,""height"":40.59,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1313},{""x"":0.03,""y"":41.825,""width"":84.72,""height"":56.87,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1313}]","","JJ162","2026-06-03T14:42:20.871778Z","JJ162"
30462,"1","2026-06-03T14:42:20.872798Z","31v",80,30462,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vptjwpno6nhv/full/1200,/0/default.jpg",1330,"Paris_Archives_Nationales_JJ162_80.jpg","[{""x"":0.045,""y"":1.585,""width"":99.91,""height"":98.23,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1468}]","","JJ162","2026-06-03T14:42:20.872798Z","JJ162"
30463,"1","2026-06-03T14:42:20.872798Z","32r",81,30463,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhxoex4h3d6e/full/1200,/0/default.jpg",1331,"Paris_Archives_Nationales_JJ162_81.jpg","[{""x"":0.065,""y"":57.465,""width"":86.03,""height"":40.43,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1313},{""x"":0.26,""y"":2.215,""width"":99.74,""height"":55.25,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1313}]","","JJ162","2026-06-03T14:42:20.872798Z","JJ162"
30464,"1","2026-06-03T14:42:20.872798Z","32v",82,30464,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnranxerdmg6/full/1200,/0/default.jpg",1332,"Paris_Archives_Nationales_JJ162_82.jpg","[{""x"":0.145,""y"":0.84,""width"":99.83,""height"":99.02,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1468}]","","JJ162","2026-06-03T14:42:20.872798Z","JJ162"
30465,"1","2026-06-03T14:42:20.872798Z","33r",83,30465,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v5cwt13gjyyh/full/1200,/0/default.jpg",1333,"Paris_Archives_Nationales_JJ162_83.jpg","[{""x"":0.0,""y"":2.875,""width"":86.82,""height"":96.57,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1313}]","","JJ162","2026-06-03T14:42:20.872798Z","JJ162"
