zone_id	image_id	register	volume	folio_sort_key	folio_label	folio_norm	class_id	class_name	abs_x	abs_y	abs_w	abs_h	url_image_full	image_filename	image_width_px	image_height_px
966	602	JJ202	JJ202	39	16r	16r	2	AF	73	15	4281	1710	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vowjdn6hqsk6/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_39.jpg	4474	4420
967	602	JJ202	JJ202	39	16r	16r	1	AI	47	1711	4121	2709	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vowjdn6hqsk6/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_39.jpg	4474	4420
968	603	JJ202	JJ202	40	16v	16v	4	NIA	0	0	2048	2048	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhc02rsskm2a/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_40.jpg	2048	2048
969	604	JJ202	JJ202	41	17r	17r	4	NIA	0	0	2048	2048	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2yvjjxxraln/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_41.jpg	2048	2048
970	605	JJ202	JJ202	42	17v	17v	1	AI	1	4	3290	4148	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vuza1g1t17ad/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_42.jpg	3292	4155
971	606	JJ202	JJ202	43	18r	18r	2	AF	0	1	3317	2848	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8d516qo80q7/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_43.jpg	3328	4205
972	606	JJ202	JJ202	43	18r	18r	0	AC	0	2838	3319	1343	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8d516qo80q7/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_43.jpg	3328	4205
973	607	JJ202	JJ202	44	18v	18v	2	AF	1	5	3315	4176	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwaqt8i4u5zt/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_44.jpg	3321	4183
974	608	JJ202	JJ202	45	19r	19r	2	AF	3	1	3441	486	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vg0ahtbp4pxh/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_45.jpg	3450	4112
975	608	JJ202	JJ202	45	19r	19r	1	AI	2	453	3440	3649	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vg0ahtbp4pxh/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_45.jpg	3450	4112
976	609	JJ202	JJ202	46	19v	19v	2	AF	0	5	3385	4084	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vuzolnwmd4io/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_46.jpg	3392	4091
977	610	JJ202	JJ202	47	20r	20r	1	AI	4	4	3393	4111	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vucwchqigkyg/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_47.jpg	3400	4134
978	611	JJ202	JJ202	48	20v	20v	2	AF	2	0	3363	2050	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vug965ev3wq2/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_48.jpg	3371	4098
979	611	JJ202	JJ202	48	20v	20v	1	AI	6	2049	3360	2044	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vug965ev3wq2/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_48.jpg	3371	4098
980	612	JJ202	JJ202	49	21r	21r	3	AM	2	1	3366	4136	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vkbphx3lgrfs/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_49.jpg	3371	4155
981	613	JJ202	JJ202	50	21v	21v	3	AM	11	5	3337	4045	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vosaeaqz96up/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_50.jpg	3350	4098
982	614	JJ202	JJ202	51	22r	22r	2	AF	2	1	3438	1444	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vg0vuvyqm1bx/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_51.jpg	3442	4134
983	614	JJ202	JJ202	51	22r	22r	1	AI	1	1441	3437	2680	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vg0vuvyqm1bx/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_51.jpg	3442	4134
984	615	JJ202	JJ202	52	22v	22v	3	AM	5	5	3403	4108	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqsvudbls49l/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_52.jpg	3414	4119
985	616	JJ202	JJ202	53	23r	23r	3	AM	1	2	3276	4157	https://iiif.irht.cnrs.fr/iiif/ark:/63955/veow4o5bivsi/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_53.jpg	3278	4162
986	617	JJ202	JJ202	54	23v	23v	3	AM	0	0	3257	4164	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrmepd0royig/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_54.jpg	3257	4169
987	617	JJ202	JJ202	54	23v	23v	1	AI	0	2	3257	4163	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrmepd0royig/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_54.jpg	3257	4169
988	618	JJ202	JJ202	55	24r	24r	2	AF	1	0	3302	454	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtcu4ym888nx/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_55.jpg	3314	4162
989	618	JJ202	JJ202	55	24r	24r	0	AC	0	454	3301	1147	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtcu4ym888nx/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_55.jpg	3314	4162
990	618	JJ202	JJ202	55	24r	24r	1	AI	2	1601	3311	2554	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtcu4ym888nx/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_55.jpg	3314	4162
991	619	JJ202	JJ202	56	24v	24v	3	AM	0	5	3278	4161	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4sla335vmwi/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_56.jpg	3278	4169
992	620	JJ202	JJ202	57	25r	25r	1	AI	111	18	4286	4401	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0mw0dlyw2r8/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_57.jpg	4474	4420
993	620	JJ202	JJ202	57	25r	25r	0	AC	112	30	4288	4389	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0mw0dlyw2r8/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_57.jpg	4474	4420
994	621	JJ202	JJ202	58	25v	25v	2	AF	32	44	4356	2268	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vww6j5ersbvl/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_58.jpg	4392	4456
995	621	JJ202	JJ202	58	25v	25v	1	AI	72	2302	4316	2069	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vww6j5ersbvl/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_58.jpg	4392	4456
996	622	JJ202	JJ202	59	26r	26r	2	AF	78	19	3825	1532	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vx6o0bkm83mu/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_59.jpg	4474	4420
997	622	JJ202	JJ202	59	26r	26r	1	AI	113	1552	3845	2867	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vx6o0bkm83mu/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_59.jpg	4474	4420
998	623	JJ202	JJ202	60	26v	26v	2	AF	11	51	4379	3102	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0n8lm4nedjb/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_60.jpg	4392	4456
999	623	JJ202	JJ202	60	26v	26v	1	AI	0	3133	4389	1281	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0n8lm4nedjb/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_60.jpg	4392	4456
1000	624	JJ202	JJ202	61	27r	27r	2	AF	95	12	4240	4401	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vk2gzt9apu8w/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_61.jpg	4474	4420
1001	625	JJ202	JJ202	62	27v	27v	0	AC	34	97	4356	1690	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vj874vg7ia75/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_62.jpg	4392	4456
1002	625	JJ202	JJ202	62	27v	27v	0	AC	52	1782	4336	2654	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vj874vg7ia75/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_62.jpg	4392	4456
1003	626	JJ202	JJ202	63	28r	28r	2	AF	101	11	4322	863	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjtsog62zhm2/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_63.jpg	4474	4420
1004	626	JJ202	JJ202	63	28r	28r	1	AI	31	807	4191	3612	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjtsog62zhm2/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_63.jpg	4474	4420
1005	627	JJ202	JJ202	64	28v	28v	2	AF	25	75	4364	2395	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vylw7wm24ild/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_64.jpg	4392	4456
1006	627	JJ202	JJ202	64	28v	28v	1	AI	36	2463	4355	1951	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vylw7wm24ild/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_64.jpg	4392	4456
1007	628	JJ202	JJ202	65	29r	29r	2	AF	97	0	4296	4419	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpp85xqg5w0y/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_65.jpg	4474	4420
1008	629	JJ202	JJ202	66	29v	29v	0	AC	3	163	4386	4268	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vppewreedgcz/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_66.jpg	4392	4456
1009	630	JJ202	JJ202	67	30r	30r	0	AC	104	16	4316	4403	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vckvym0g7d6x/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_67.jpg	4474	4420
1010	631	JJ202	JJ202	68	30v	30v	2	AF	10	23	4377	860	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmcvdt09tzzi/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_68.jpg	4392	4456
1011	631	JJ202	JJ202	68	30v	30v	0	AC	143	879	4243	3554	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmcvdt09tzzi/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_68.jpg	4392	4456
1012	632	JJ202	JJ202	69	31r	31r	0	AC	62	4	4287	2591	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdvas9o8mnl6/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_69.jpg	4474	4420
1013	632	JJ202	JJ202	69	31r	31r	1	AI	37	2597	4025	1821	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdvas9o8mnl6/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_69.jpg	4474	4420
1014	633	JJ202	JJ202	70	31v	31v	2	AF	581	57	3842	2205	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjktj01x7yjj/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_70.jpg	4429	4456
1015	633	JJ202	JJ202	70	31v	31v	0	AC	519	2265	3907	2181	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjktj01x7yjj/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_70.jpg	4429	4456
1016	634	JJ202	JJ202	71	32r	32r	2	AF	0	3	3666	4185	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtwdu66t6p71/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_71.jpg	3671	4191
1017	635	JJ202	JJ202	72	32v	32v	0	AC	696	136	3756	4289	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0zbo8xct4vd/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_72.jpg	4456	4456
1018	636	JJ202	JJ202	73	33r	33r	1	AI	84	0	4104	4416	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxfeycmxw6rt/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_73.jpg	4474	4420
1019	637	JJ202	JJ202	74	33v	33v	2	AF	694	167	3759	4271	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjl0qf6gm7gm/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_74.jpg	4456	4456
1020	638	JJ202	JJ202	75	34r	34r	0	AC	71	10	4350	3056	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vj4uggokc2ir/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_75.jpg	4474	4420
1021	638	JJ202	JJ202	75	34r	34r	1	AI	93	3079	4063	1334	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vj4uggokc2ir/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_75.jpg	4474	4420
1022	638	JJ202	JJ202	75	34r	34r	0	AC	1	3084	4122	374	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vj4uggokc2ir/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_75.jpg	4474	4420
1023	639	JJ202	JJ202	76	34v	34v	2	AF	191	166	4263	1960	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhg44e1a5vtr/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_76.jpg	4456	4456
1024	639	JJ202	JJ202	76	34v	34v	1	AI	219	2117	4234	2235	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhg44e1a5vtr/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_76.jpg	4456	4456
1025	640	JJ202	JJ202	77	35r	35r	2	AF	70	18	4237	4400	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvj71zu9ggsk/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_77.jpg	4474	4420
1026	641	JJ202	JJ202	78	35v	35v	2	AF	0	178	4374	4143	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vb910ue3c6lt/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_78.jpg	4374	4402
1027	642	JJ202	JJ202	79	36r	36r	1	AI	15	12	4307	4407	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbp7czd7t53d/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_79.jpg	4474	4420
1028	643	JJ202	JJ202	80	36v	36v	2	AF	165	159	4290	2066	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vc5d6ftm8eyh/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_80.jpg	4456	4456
1029	643	JJ202	JJ202	80	36v	36v	1	AI	201	2225	4255	2220	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vc5d6ftm8eyh/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_80.jpg	4456	4456
1030	644	JJ202	JJ202	81	37r	37r	2	AF	51	17	4354	2790	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vgzcu2o1nicc/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_81.jpg	4474	4420
1031	644	JJ202	JJ202	81	37r	37r	1	AI	42	2814	3906	1604	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vgzcu2o1nicc/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_81.jpg	4474	4420
1032	644	JJ202	JJ202	81	37r	37r	0	AC	35	2815	4052	1602	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vgzcu2o1nicc/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_81.jpg	4474	4420
1033	645	JJ202	JJ202	82	37v	37v	3	AM	242	177	4211	4260	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqoc4w590il5/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_82.jpg	4456	4456
1034	646	JJ202	JJ202	83	38r	38r	0	AC	3	0	3507	750	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvskpfs3dakc/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_83.jpg	3521	4219
1035	646	JJ202	JJ202	83	38r	38r	2	AF	6	0	3512	750	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvskpfs3dakc/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_83.jpg	3521	4219
1036	646	JJ202	JJ202	83	38r	38r	0	AC	1	749	3518	1986	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvskpfs3dakc/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_83.jpg	3521	4219
1037	646	JJ202	JJ202	83	38r	38r	1	AI	1	2724	3518	1486	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvskpfs3dakc/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_83.jpg	3521	4219
1038	647	JJ202	JJ202	84	38v	38v	2	AF	2	0	3525	3233	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmefbf2usfkg/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_84.jpg	3528	4183
1039	647	JJ202	JJ202	84	38v	38v	1	AI	2	3261	3525	887	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmefbf2usfkg/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_84.jpg	3528	4183
1040	648	JJ202	JJ202	85	39r	39r	3	AM	8	4	3476	4193	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrpdwydfkibc/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_85.jpg	3485	4226
1041	649	JJ202	JJ202	86	39v	39v	0	AC	228	185	4226	4259	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v30rw447ohu3/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_86.jpg	4456	4456
1042	650	JJ202	JJ202	87	40r	40r	0	AC	57	10	4353	2519	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vw6jy0bels5a/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_87.jpg	4438	4420
1043	650	JJ202	JJ202	87	40r	40r	1	AI	78	2517	4331	1897	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vw6jy0bels5a/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_87.jpg	4438	4420
1044	651	JJ202	JJ202	88	40v	40v	3	AM	162	166	4291	4286	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v528jhs2t55u/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_88.jpg	4456	4456
1045	652	JJ202	JJ202	89	41r	41r	2	AF	93	5	4342	1207	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vw2z09ni4rea/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_89.jpg	4438	4420
1046	652	JJ202	JJ202	89	41r	41r	1	AI	99	1207	4271	3210	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vw2z09ni4rea/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_89.jpg	4438	4420
1047	653	JJ202	JJ202	90	41v	41v	2	AF	261	194	4192	2064	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbdanrwfx6lz/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_90.jpg	4456	4456
1048	653	JJ202	JJ202	90	41v	41v	1	AI	132	2260	4320	2189	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbdanrwfx6lz/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_90.jpg	4456	4456
1049	654	JJ202	JJ202	91	42r	42r	2	AF	85	37	3719	1634	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vf4h87add49f/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_91.jpg	4438	4420
1050	654	JJ202	JJ202	91	42r	42r	1	AI	51	1658	3981	2757	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vf4h87add49f/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_91.jpg	4438	4420
1051	655	JJ202	JJ202	92	42v	42v	2	AF	484	0	4015	4456	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3aprstj73vl/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_92.jpg	4501	4456
1052	656	JJ202	JJ202	93	43r	43r	0	AC	14	139	4365	4513	https://iiif.irht.cnrs.fr/iiif/ark:/63955/veicaxahj9xo/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_93.jpg	4410	4656
1053	657	JJ202	JJ202	94	43v	43v	1	AI	609	129	3855	4569	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vq6v1j85to94/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_94.jpg	4465	4702
1054	658	JJ202	JJ202	95	44r	44r	2	AF	9	17	4400	670	https://iiif.irht.cnrs.fr/iiif/ark:/63955/ve1x7l4bgpqy/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_95.jpg	4410	4483
1055	658	JJ202	JJ202	95	44r	44r	0	AC	0	658	4410	3802	https://iiif.irht.cnrs.fr/iiif/ark:/63955/ve1x7l4bgpqy/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_95.jpg	4410	4483
1056	659	JJ202	JJ202	96	44v	44v	0	AC	625	172	3833	4373	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v21wcjfmg3cm/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_96.jpg	4465	4547
1057	660	JJ202	JJ202	97	45r	45r	1	AI	0	10	4410	4460	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzd67j0wt4av/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_97.jpg	4410	4483
1058	661	JJ202	JJ202	98	45v	45v	1	AI	680	112	3780	4424	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1ih6uxwkwym/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_98.jpg	4465	4547
1059	662	JJ202	JJ202	99	46r	46r	2	AF	18	20	4391	865	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vsb58xlca8bn/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_99.jpg	4410	4711
1060	662	JJ202	JJ202	99	46r	46r	1	AI	5	879	4404	3815	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vsb58xlca8bn/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_99.jpg	4410	4711
1061	663	JJ202	JJ202	100	46v	46v	2	AF	56	174	4401	4554	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfj7ff1kqxm9/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_100.jpg	4465	4729
1062	664	JJ202	JJ202	101	47r	47r	0	AC	2	90	4380	2241	https://iiif.irht.cnrs.fr/iiif/ark:/63955/ves3boo8na1y/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_101.jpg	4383	4456
1063	664	JJ202	JJ202	101	47r	47r	1	AI	2	2314	4380	2122	https://iiif.irht.cnrs.fr/iiif/ark:/63955/ves3boo8na1y/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_101.jpg	4383	4456
1064	665	JJ202	JJ202	102	47v	47v	3	AM	327	173	4137	4284	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vf9w1l6awupg/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_102.jpg	4465	4465
1065	666	JJ202	JJ202	103	48r	48r	2	AF	7	112	4374	2281	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v25w3pm0bve4/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_103.jpg	4383	4456
1066	666	JJ202	JJ202	103	48r	48r	1	AI	0	2389	4383	1993	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v25w3pm0bve4/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_103.jpg	4383	4456
1067	667	JJ202	JJ202	104	48v	48v	2	AF	377	177	4086	4271	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzqsnzgx0fd9/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_104.jpg	4465	4465
1068	668	JJ202	JJ202	105	49r	49r	1	AI	80	66	4344	4340	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbeuhorce7ej/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_105.jpg	4429	4456
1069	669	JJ202	JJ202	106	49v	49v	2	AF	274	8	4242	4456	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3i9qjkmyplp/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_106.jpg	4519	4465
1070	670	JJ202	JJ202	107	50r	50r	0	AC	5	33	3759	1553	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vi8oy6odjxpy/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_107.jpg	3771	4226
1071	670	JJ202	JJ202	107	50r	50r	0	AC	1	1584	3769	918	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vi8oy6odjxpy/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_107.jpg	3771	4226
1072	670	JJ202	JJ202	107	50r	50r	1	AI	7	2500	3763	1703	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vi8oy6odjxpy/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_107.jpg	3771	4226
1073	671	JJ202	JJ202	108	50v	50v	2	AF	0	22	3735	2411	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vs6mkj1sxkwg/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_108.jpg	3735	4226
1074	671	JJ202	JJ202	108	50v	50v	1	AI	4	2421	3730	1800	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vs6mkj1sxkwg/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_108.jpg	3735	4226
1075	672	JJ202	JJ202	109	51r	51r	2	AF	5	4	3699	4221	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtmze8x3umm3/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_109.jpg	3707	4226
1076	673	JJ202	JJ202	110	51v	51v	0	AC	0	26	3738	3234	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vak9yytwnrpu/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_110.jpg	3742	4226
1077	673	JJ202	JJ202	110	51v	51v	1	AI	0	3282	3733	939	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vak9yytwnrpu/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_110.jpg	3742	4226
1078	674	JJ202	JJ202	111	52r	52r	2	AF	0	12	3822	4407	https://iiif.irht.cnrs.fr/iiif/ark:/63955/ve9df1b0xrtk/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_111.jpg	3828	4419
1079	675	JJ202	JJ202	112	52v	52v	2	AF	5	85	3829	815	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vr8tocobyrmi/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_112.jpg	3835	4533
1080	675	JJ202	JJ202	112	52v	52v	0	AC	8	893	3826	3637	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vr8tocobyrmi/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_112.jpg	3835	4533
1081	676	JJ202	JJ202	113	53r	53r	0	AC	0	2	3828	2786	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1khuh4l6y0g/full/full/0/default.jpg	Paris_Archives_Nationales_JJ202_113.jpg	3828	4462
